,price_type,metric_code,study_number,location_type,adjustment_index,adjusted,sale_type,frequency,date,rand_millions,datetime
10447,Current prices,D64200,P6420,Total industry,,Actual figures,total,MONTHLY,03-2019,6417.3,2019-03-01
10448,Constant prices,A64201_CON,P6420,Restaurants and coffee shops,2015 = 100,Actual figures,food,MONTHLY,03-2019,2514.7,2019-03-01
10449,Constant prices,B64201_CON,P6420,Restaurants and coffee shops,2015 = 100,Actual figures,bar,MONTHLY,03-2019,274.9,2019-03-01
10450,Constant prices,C64201_CON,P6420,Restaurants and coffee shops,2015 = 100,Actual figures,other,MONTHLY,03-2019,43.0,2019-03-01
10451,Constant prices,D64201_CON,P6420,Restaurants and coffee shops,2015 = 100,Actual figures,total,MONTHLY,03-2019,2832.6,2019-03-01
10452,Constant prices,A64203_CON,P6420,Take-away and fast food,2015 = 100,Actual figures,food,MONTHLY,03-2019,1558.5,2019-03-01
10453,Constant prices,B64203_CON,P6420,Take-away and fast food,2015 = 100,Actual figures,bar,MONTHLY,03-2019,7.1,2019-03-01
10454,Constant prices,C64203_CON,P6420,Take-away and fast food,2015 = 100,Actual figures,other,MONTHLY,03-2019,1.2,2019-03-01
10455,Constant prices,D64203_CON,P6420,Take-away and fast food,2015 = 100,Actual figures,total,MONTHLY,03-2019,1566.8,2019-03-01
10456,Constant prices,A64209_CON,P6420,Catering,2015 = 100,Actual figures,food,MONTHLY,03-2019,581.2,2019-03-01
10457,Constant prices,B64209_CON,P6420,Catering,2015 = 100,Actual figures,bar,MONTHLY,03-2019,81.2,2019-03-01
10458,Constant prices,C64209_CON,P6420,Catering,2015 = 100,Actual figures,other,MONTHLY,03-2019,86.5,2019-03-01
10459,Constant prices,D64209_CON,P6420,Catering,2015 = 100,Actual figures,total,MONTHLY,03-2019,748.9,2019-03-01
10460,Constant prices,A64200_CON,P6420,Total industry,2015 = 100,Actual figures,food,MONTHLY,03-2019,4654.4,2019-03-01
10461,Constant prices,B64200_CON,P6420,Total industry,2015 = 100,Actual figures,bar,MONTHLY,03-2019,363.2,2019-03-01
10462,Constant prices,C64200_CON,P6420,Total industry,2015 = 100,Actual figures,other,MONTHLY,03-2019,130.7,2019-03-01
10463,Constant prices,D64200_CON,P6420,Total industry,2015 = 100,Actual figures,total,MONTHLY,03-2019,5148.3,2019-03-01
10464,Current prices,A64201_SEAS,P6420,Restaurants and coffee shops,,Seasonally adjusted,food,MONTHLY,03-2019,2950.6,2019-03-01
10465,Current prices,B64201_SEAS,P6420,Restaurants and coffee shops,,Seasonally adjusted,bar,MONTHLY,03-2019,300.9,2019-03-01
10466,Current prices,C64201_SEAS,P6420,Restaurants and coffee shops,,Seasonally adjusted,other,MONTHLY,03-2019,50.2,2019-03-01
10467,Current prices,D64201_SEAS,P6420,Restaurants and coffee shops,,Seasonally adjusted,total,MONTHLY,03-2019,3301.7,2019-03-01
10468,Current prices,A64203_SEAS,P6420,Take-away and fast food,,Seasonally adjusted,food,MONTHLY,03-2019,1927.6,2019-03-01
10469,Current prices,B64203_SEAS,P6420,Take-away and fast food,,Seasonally adjusted,bar,MONTHLY,03-2019,8.3,2019-03-01
10470,Current prices,C64203_SEAS,P6420,Take-away and fast food,,Seasonally adjusted,other,MONTHLY,03-2019,1.5,2019-03-01
10471,Current prices,D64203_SEAS,P6420,Take-away and fast food,,Seasonally adjusted,total,MONTHLY,03-2019,1937.3,2019-03-01
10472,Current prices,A64209_SEAS,P6420,Catering,,Seasonally adjusted,food,MONTHLY,03-2019,685.7,2019-03-01
10473,Current prices,B64209_SEAS,P6420,Catering,,Seasonally adjusted,bar,MONTHLY,03-2019,92.8,2019-03-01
10474,Current prices,C64209_SEAS,P6420,Catering,,Seasonally adjusted,other,MONTHLY,03-2019,100.7,2019-03-01
10475,Current prices,D64209_SEAS,P6420,Catering,,Seasonally adjusted,total,MONTHLY,03-2019,879.2,2019-03-01
10476,Current prices,A64200_SEAS,P6420,Total industry,,Seasonally adjusted,food,MONTHLY,03-2019,5563.8,2019-03-01
10477,Current prices,B64200_SEAS,P6420,Total industry,,Seasonally adjusted,bar,MONTHLY,03-2019,402.1,2019-03-01
10478,Current prices,C64200_SEAS,P6420,Total industry,,Seasonally adjusted,other,MONTHLY,03-2019,152.4,2019-03-01
10479,Current prices,D64200_SEAS,P6420,Total industry,,Seasonally adjusted,total,MONTHLY,03-2019,6118.3,2019-03-01
10480,Constant prices,A64201_CON_D11,P6420,Restaurants and coffee shops,2015 = 100,Seasonally adjusted,food,MONTHLY,03-2019,2332.4,2019-03-01
10481,Constant prices,B64201_CON_D11,P6420,Restaurants and coffee shops,2015 = 100,Seasonally adjusted,bar,MONTHLY,03-2019,253.2,2019-03-01
10482,Constant prices,C64201_CON_D11,P6420,Restaurants and coffee shops,2015 = 100,Seasonally adjusted,other,MONTHLY,03-2019,40.5,2019-03-01
10483,Constant prices,D64201_CON_D11,P6420,Restaurants and coffee shops,2015 = 100,Seasonally adjusted,total,MONTHLY,03-2019,2626.1,2019-03-01
10484,Constant prices,A64203_CON_D11,P6420,Take-away and fast food,2015 = 100,Seasonally adjusted,food,MONTHLY,03-2019,1541.0,2019-03-01
10485,Constant prices,B64203_CON_D11,P6420,Take-away and fast food,2015 = 100,Seasonally adjusted,bar,MONTHLY,03-2019,7.2,2019-03-01
10486,Constant prices,C64203_CON_D11,P6420,Take-away and fast food,2015 = 100,Seasonally adjusted,other,MONTHLY,03-2019,1.2,2019-03-01
10487,Constant prices,D64203_CON_D11,P6420,Take-away and fast food,2015 = 100,Seasonally adjusted,total,MONTHLY,03-2019,1549.4,2019-03-01
10488,Constant prices,A64209_CON_D11,P6420,Catering,2015 = 100,Seasonally adjusted,food,MONTHLY,03-2019,543.8,2019-03-01
10489,Constant prices,B64209_CON_D11,P6420,Catering,2015 = 100,Seasonally adjusted,bar,MONTHLY,03-2019,79.0,2019-03-01
10490,Constant prices,C64209_CON_D11,P6420,Catering,2015 = 100,Seasonally adjusted,other,MONTHLY,03-2019,86.5,2019-03-01
10491,Constant prices,D64209_CON_D11,P6420,Catering,2015 = 100,Seasonally adjusted,total,MONTHLY,03-2019,709.4,2019-03-01
10492,Constant prices,A64200_CON_D11,P6420,Total industry,2015 = 100,Seasonally adjusted,food,MONTHLY,03-2019,4417.3,2019-03-01
10493,Constant prices,B64200_CON_D11,P6420,Total industry,2015 = 100,Seasonally adjusted,bar,MONTHLY,03-2019,339.5,2019-03-01
10494,Constant prices,C64200_CON_D11,P6420,Total industry,2015 = 100,Seasonally adjusted,other,MONTHLY,03-2019,128.2,2019-03-01
10495,Constant prices,D64200_CON_D11,P6420,Total industry,2015 = 100,Seasonally adjusted,total,MONTHLY,03-2019,4884.9,2019-03-01
10496,Current prices,A64201,P6420,Restaurants and coffee shops,,Actual figures,food,MONTHLY,04-2019,2619.0,2019-04-01
10497,Current prices,B64201,P6420,Restaurants and coffee shops,,Actual figures,bar,MONTHLY,04-2019,272.1,2019-04-01
10498,Current prices,C64201,P6420,Restaurants and coffee shops,,Actual figures,other,MONTHLY,04-2019,52.4,2019-04-01
10499,Current prices,D64201,P6420,Restaurants and coffee shops,,Actual figures,total,MONTHLY,04-2019,2943.5,2019-04-01
10500,Current prices,A64203,P6420,Take-away and fast food,,Actual figures,food,MONTHLY,04-2019,1789.9,2019-04-01
10501,Current prices,B64203,P6420,Take-away and fast food,,Actual figures,bar,MONTHLY,04-2019,9.5,2019-04-01
10502,Current prices,C64203,P6420,Take-away and fast food,,Actual figures,other,MONTHLY,04-2019,1.4,2019-04-01
10503,Current prices,D64203,P6420,Take-away and fast food,,Actual figures,total,MONTHLY,04-2019,1800.8,2019-04-01
10504,Current prices,A64209,P6420,Catering,,Actual figures,food,MONTHLY,04-2019,662.7,2019-04-01
10505,Current prices,B64209,P6420,Catering,,Actual figures,bar,MONTHLY,04-2019,86.6,2019-04-01
10506,Current prices,C64209,P6420,Catering,,Actual figures,other,MONTHLY,04-2019,105.0,2019-04-01
10507,Current prices,D64209,P6420,Catering,,Actual figures,total,MONTHLY,04-2019,854.3,2019-04-01
10508,Current prices,A64200,P6420,Total industry,,Actual figures,food,MONTHLY,04-2019,5071.6,2019-04-01
10509,Current prices,B64200,P6420,Total industry,,Actual figures,bar,MONTHLY,04-2019,368.2,2019-04-01
10510,Current prices,C64200,P6420,Total industry,,Actual figures,other,MONTHLY,04-2019,158.8,2019-04-01
10511,Current prices,D64200,P6420,Total industry,,Actual figures,total,MONTHLY,04-2019,5598.6,2019-04-01
10512,Constant prices,A64201_CON,P6420,Restaurants and coffee shops,2015 = 100,Actual figures,food,MONTHLY,04-2019,2089.4,2019-04-01
10513,Constant prices,B64201_CON,P6420,Restaurants and coffee shops,2015 = 100,Actual figures,bar,MONTHLY,04-2019,231.3,2019-04-01
10514,Constant prices,C64201_CON,P6420,Restaurants and coffee shops,2015 = 100,Actual figures,other,MONTHLY,04-2019,42.2,2019-04-01
10515,Constant prices,D64201_CON,P6420,Restaurants and coffee shops,2015 = 100,Actual figures,total,MONTHLY,04-2019,2362.9,2019-04-01
10516,Constant prices,A64203_CON,P6420,Take-away and fast food,2015 = 100,Actual figures,food,MONTHLY,04-2019,1428.0,2019-04-01
10517,Constant prices,B64203_CON,P6420,Take-away and fast food,2015 = 100,Actual figures,bar,MONTHLY,04-2019,8.1,2019-04-01
10518,Constant prices,C64203_CON,P6420,Take-away and fast food,2015 = 100,Actual figures,other,MONTHLY,04-2019,1.1,2019-04-01
10519,Constant prices,D64203_CON,P6420,Take-away and fast food,2015 = 100,Actual figures,total,MONTHLY,04-2019,1437.2,2019-04-01
10520,Constant prices,A64209_CON,P6420,Catering,2015 = 100,Actual figures,food,MONTHLY,04-2019,528.7,2019-04-01
10521,Constant prices,B64209_CON,P6420,Catering,2015 = 100,Actual figures,bar,MONTHLY,04-2019,73.6,2019-04-01
10522,Constant prices,C64209_CON,P6420,Catering,2015 = 100,Actual figures,other,MONTHLY,04-2019,84.5,2019-04-01
10523,Constant prices,D64209_CON,P6420,Catering,2015 = 100,Actual figures,total,MONTHLY,04-2019,686.8,2019-04-01
10524,Constant prices,A64200_CON,P6420,Total industry,2015 = 100,Actual figures,food,MONTHLY,04-2019,4046.1,2019-04-01
10525,Constant prices,B64200_CON,P6420,Total industry,2015 = 100,Actual figures,bar,MONTHLY,04-2019,313.0,2019-04-01
10526,Constant prices,C64200_CON,P6420,Total industry,2015 = 100,Actual figures,other,MONTHLY,04-2019,127.8,2019-04-01
10527,Constant prices,D64200_CON,P6420,Total industry,2015 = 100,Actual figures,total,MONTHLY,04-2019,4486.9,2019-04-01
10528,Current prices,A64201_SEAS,P6420,Restaurants and coffee shops,,Seasonally adjusted,food,MONTHLY,04-2019,2759.1,2019-04-01
10529,Current prices,B64201_SEAS,P6420,Restaurants and coffee shops,,Seasonally adjusted,bar,MONTHLY,04-2019,284.9,2019-04-01
10530,Current prices,C64201_SEAS,P6420,Restaurants and coffee shops,,Seasonally adjusted,other,MONTHLY,04-2019,51.0,2019-04-01
10531,Current prices,D64201_SEAS,P6420,Restaurants and coffee shops,,Seasonally adjusted,total,MONTHLY,04-2019,3095.0,2019-04-01
10532,Current prices,A64203_SEAS,P6420,Take-away and fast food,,Seasonally adjusted,food,MONTHLY,04-2019,1897.5,2019-04-01
10533,Current prices,B64203_SEAS,P6420,Take-away and fast food,,Seasonally adjusted,bar,MONTHLY,04-2019,10.0,2019-04-01
10534,Current prices,C64203_SEAS,P6420,Take-away and fast food,,Seasonally adjusted,other,MONTHLY,04-2019,1.5,2019-04-01
10535,Current prices,D64203_SEAS,P6420,Take-away and fast food,,Seasonally adjusted,total,MONTHLY,04-2019,1909.0,2019-04-01
10536,Current prices,A64209_SEAS,P6420,Catering,,Seasonally adjusted,food,MONTHLY,04-2019,692.3,2019-04-01
10537,Current prices,B64209_SEAS,P6420,Catering,,Seasonally adjusted,bar,MONTHLY,04-2019,89.2,2019-04-01
10538,Current prices,C64209_SEAS,P6420,Catering,,Seasonally adjusted,other,MONTHLY,04-2019,109.5,2019-04-01
10539,Current prices,D64209_SEAS,P6420,Catering,,Seasonally adjusted,total,MONTHLY,04-2019,891.0,2019-04-01
10540,Current prices,A64200_SEAS,P6420,Total industry,,Seasonally adjusted,food,MONTHLY,04-2019,5348.9,2019-04-01
10541,Current prices,B64200_SEAS,P6420,Total industry,,Seasonally adjusted,bar,MONTHLY,04-2019,384.1,2019-04-01
10542,Current prices,C64200_SEAS,P6420,Total industry,,Seasonally adjusted,other,MONTHLY,04-2019,162.0,2019-04-01
10543,Current prices,D64200_SEAS,P6420,Total industry,,Seasonally adjusted,total,MONTHLY,04-2019,5895.0,2019-04-01
10544,Constant prices,A64201_CON_D11,P6420,Restaurants and coffee shops,2015 = 100,Seasonally adjusted,food,MONTHLY,04-2019,2192.5,2019-04-01
10545,Constant prices,B64201_CON_D11,P6420,Restaurants and coffee shops,2015 = 100,Seasonally adjusted,bar,MONTHLY,04-2019,243.0,2019-04-01
10546,Constant prices,C64201_CON_D11,P6420,Restaurants and coffee shops,2015 = 100,Seasonally adjusted,other,MONTHLY,04-2019,41.6,2019-04-01
10547,Constant prices,D64201_CON_D11,P6420,Restaurants and coffee shops,2015 = 100,Seasonally adjusted,total,MONTHLY,04-2019,2477.1,2019-04-01
10548,Constant prices,A64203_CON_D11,P6420,Take-away and fast food,2015 = 100,Seasonally adjusted,food,MONTHLY,04-2019,1505.3,2019-04-01
10549,Constant prices,B64203_CON_D11,P6420,Take-away and fast food,2015 = 100,Seasonally adjusted,bar,MONTHLY,04-2019,8.2,2019-04-01
10550,Constant prices,C64203_CON_D11,P6420,Take-away and fast food,2015 = 100,Seasonally adjusted,other,MONTHLY,04-2019,1.3,2019-04-01
10551,Constant prices,D64203_CON_D11,P6420,Take-away and fast food,2015 = 100,Seasonally adjusted,total,MONTHLY,04-2019,1514.8,2019-04-01
10552,Constant prices,A64209_CON_D11,P6420,Catering,2015 = 100,Seasonally adjusted,food,MONTHLY,04-2019,553.0,2019-04-01
10553,Constant prices,B64209_CON_D11,P6420,Catering,2015 = 100,Seasonally adjusted,bar,MONTHLY,04-2019,75.7,2019-04-01
10554,Constant prices,C64209_CON_D11,P6420,Catering,2015 = 100,Seasonally adjusted,other,MONTHLY,04-2019,84.5,2019-04-01
10555,Constant prices,D64209_CON_D11,P6420,Catering,2015 = 100,Seasonally adjusted,total,MONTHLY,04-2019,713.2,2019-04-01
10556,Constant prices,A64200_CON_D11,P6420,Total industry,2015 = 100,Seasonally adjusted,food,MONTHLY,04-2019,4250.8,2019-04-01
10557,Constant prices,B64200_CON_D11,P6420,Total industry,2015 = 100,Seasonally adjusted,bar,MONTHLY,04-2019,327.0,2019-04-01
10558,Constant prices,C64200_CON_D11,P6420,Total industry,2015 = 100,Seasonally adjusted,other,MONTHLY,04-2019,127.3,2019-04-01
10559,Constant prices,D64200_CON_D11,P6420,Total industry,2015 = 100,Seasonally adjusted,total,MONTHLY,04-2019,4705.1,2019-04-01
10560,Current prices,A64201,P6420,Restaurants and coffee shops,,Actual figures,food,MONTHLY,05-2019,2590.1,2019-05-01
10561,Current prices,B64201,P6420,Restaurants and coffee shops,,Actual figures,bar,MONTHLY,05-2019,260.0,2019-05-01
10562,Current prices,C64201,P6420,Restaurants and coffee shops,,Actual figures,other,MONTHLY,05-2019,37.1,2019-05-01
10563,Current prices,D64201,P6420,Restaurants and coffee shops,,Actual figures,total,MONTHLY,05-2019,2887.2,2019-05-01
10564,Current prices,A64203,P6420,Take-away and fast food,,Actual figures,food,MONTHLY,05-2019,1913.1,2019-05-01
10565,Current prices,B64203,P6420,Take-away and fast food,,Actual figures,bar,MONTHLY,05-2019,9.9,2019-05-01
10566,Current prices,C64203,P6420,Take-away and fast food,,Actual figures,other,MONTHLY,05-2019,1.5,2019-05-01
10567,Current prices,D64203,P6420,Take-away and fast food,,Actual figures,total,MONTHLY,05-2019,1924.5,2019-05-01
10568,Current prices,A64209,P6420,Catering,,Actual figures,food,MONTHLY,05-2019,687.3,2019-05-01
10569,Current prices,B64209,P6420,Catering,,Actual figures,bar,MONTHLY,05-2019,91.5,2019-05-01
10570,Current prices,C64209,P6420,Catering,,Actual figures,other,MONTHLY,05-2019,101.5,2019-05-01
10571,Current prices,D64209,P6420,Catering,,Actual figures,total,MONTHLY,05-2019,880.3,2019-05-01
10572,Current prices,A64200,P6420,Total industry,,Actual figures,food,MONTHLY,05-2019,5190.5,2019-05-01
10573,Current prices,B64200,P6420,Total industry,,Actual figures,bar,MONTHLY,05-2019,361.4,2019-05-01
10574,Current prices,C64200,P6420,Total industry,,Actual figures,other,MONTHLY,05-2019,140.1,2019-05-01
10575,Current prices,D64200,P6420,Total industry,,Actual figures,total,MONTHLY,05-2019,5692.0,2019-05-01
10576,Constant prices,A64201_CON,P6420,Restaurants and coffee shops,2015 = 100,Actual figures,food,MONTHLY,05-2019,2060.2,2019-05-01
10577,Constant prices,B64201_CON,P6420,Restaurants and coffee shops,2015 = 100,Actual figures,bar,MONTHLY,05-2019,218.3,2019-05-01
10578,Constant prices,C64201_CON,P6420,Restaurants and coffee shops,2015 = 100,Actual figures,other,MONTHLY,05-2019,29.7,2019-05-01
10579,Constant prices,D64201_CON,P6420,Restaurants and coffee shops,2015 = 100,Actual figures,total,MONTHLY,05-2019,2308.2,2019-05-01
10580,Constant prices,A64203_CON,P6420,Take-away and fast food,2015 = 100,Actual figures,food,MONTHLY,05-2019,1521.7,2019-05-01
10581,Constant prices,B64203_CON,P6420,Take-away and fast food,2015 = 100,Actual figures,bar,MONTHLY,05-2019,8.3,2019-05-01
10582,Constant prices,C64203_CON,P6420,Take-away and fast food,2015 = 100,Actual figures,other,MONTHLY,05-2019,1.2,2019-05-01
10583,Constant prices,D64203_CON,P6420,Take-away and fast food,2015 = 100,Actual figures,total,MONTHLY,05-2019,1531.2,2019-05-01
10584,Constant prices,A64209_CON,P6420,Catering,2015 = 100,Actual figures,food,MONTHLY,05-2019,546.7,2019-05-01
10585,Constant prices,B64209_CON,P6420,Catering,2015 = 100,Actual figures,bar,MONTHLY,05-2019,76.8,2019-05-01
10586,Constant prices,C64209_CON,P6420,Catering,2015 = 100,Actual figures,other,MONTHLY,05-2019,81.4,2019-05-01
10587,Constant prices,D64209_CON,P6420,Catering,2015 = 100,Actual figures,total,MONTHLY,05-2019,704.9,2019-05-01
10588,Constant prices,A64200_CON,P6420,Total industry,2015 = 100,Actual figures,food,MONTHLY,05-2019,4128.6,2019-05-01
10589,Constant prices,B64200_CON,P6420,Total industry,2015 = 100,Actual figures,bar,MONTHLY,05-2019,303.4,2019-05-01
10590,Constant prices,C64200_CON,P6420,Total industry,2015 = 100,Actual figures,other,MONTHLY,05-2019,112.3,2019-05-01
10591,Constant prices,D64200_CON,P6420,Total industry,2015 = 100,Actual figures,total,MONTHLY,05-2019,4544.3,2019-05-01
10592,Current prices,A64201_SEAS,P6420,Restaurants and coffee shops,,Seasonally adjusted,food,MONTHLY,05-2019,2760.1,2019-05-01
10593,Current prices,B64201_SEAS,P6420,Restaurants and coffee shops,,Seasonally adjusted,bar,MONTHLY,05-2019,286.2,2019-05-01
10594,Current prices,C64201_SEAS,P6420,Restaurants and coffee shops,,Seasonally adjusted,other,MONTHLY,05-2019,42.6,2019-05-01
10595,Current prices,D64201_SEAS,P6420,Restaurants and coffee shops,,Seasonally adjusted,total,MONTHLY,05-2019,3089.0,2019-05-01
10596,Current prices,A64203_SEAS,P6420,Take-away and fast food,,Seasonally adjusted,food,MONTHLY,05-2019,1940.2,2019-05-01
10597,Current prices,B64203_SEAS,P6420,Take-away and fast food,,Seasonally adjusted,bar,MONTHLY,05-2019,10.3,2019-05-01
10598,Current prices,C64203_SEAS,P6420,Take-away and fast food,,Seasonally adjusted,other,MONTHLY,05-2019,1.5,2019-05-01
10599,Current prices,D64203_SEAS,P6420,Take-away and fast food,,Seasonally adjusted,total,MONTHLY,05-2019,1952.0,2019-05-01
10600,Current prices,A64209_SEAS,P6420,Catering,,Seasonally adjusted,food,MONTHLY,05-2019,685.6,2019-05-01
10601,Current prices,B64209_SEAS,P6420,Catering,,Seasonally adjusted,bar,MONTHLY,05-2019,95.2,2019-05-01
10602,Current prices,C64209_SEAS,P6420,Catering,,Seasonally adjusted,other,MONTHLY,05-2019,104.8,2019-05-01
10603,Current prices,D64209_SEAS,P6420,Catering,,Seasonally adjusted,total,MONTHLY,05-2019,885.6,2019-05-01
10604,Current prices,A64200_SEAS,P6420,Total industry,,Seasonally adjusted,food,MONTHLY,05-2019,5385.9,2019-05-01
10605,Current prices,B64200_SEAS,P6420,Total industry,,Seasonally adjusted,bar,MONTHLY,05-2019,391.8,2019-05-01
10606,Current prices,C64200_SEAS,P6420,Total industry,,Seasonally adjusted,other,MONTHLY,05-2019,148.9,2019-05-01
10607,Current prices,D64200_SEAS,P6420,Total industry,,Seasonally adjusted,total,MONTHLY,05-2019,5926.6,2019-05-01
10608,Constant prices,A64201_CON_D11,P6420,Restaurants and coffee shops,2015 = 100,Seasonally adjusted,food,MONTHLY,05-2019,2202.4,2019-05-01
